time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461050000	-22.5976	-8.23525	4.52215	2.64404	-0.444284	radar	0.736627	-22.3177	-8.57758	-22.7061	-8.11829	-4.01391	2.65145
1477010461100000	-22.8608	-7.96677	4.82216	2.56543	-0.50506	lidar	6.98657	-22.9861	-7.6724	-22.9049	-7.98301	-3.93923	2.75848
1477010461150000	-23.0449	-7.833	4.6308	2.52791	-0.52753	radar	3.68549	-23.2693	-8.32031	-23.1	-7.84243	-3.86163	2.8637
1477010461200000	-23.2858	-7.63746	4.80797	2.48506	-0.546008	lidar	2.51302	-23.4777	-7.56583	-23.2911	-7.69663	-3.78118	2.967
1477010461250000	-23.4894	-7.48536	4.94114	2.46611	-0.53075	radar	1.44597	-23.473	-7.02103	-23.4781	-7.54572	-3.69792	3.06828
1477010461300000	-23.6525	-7.34832	4.86222	2.44304	-0.526517	lidar	0.707805	-23.5408	-7.36069	-23.6609	-7.3898	-3.61191	3.16746
1477010461350000	-23.8464	-7.17958	4.92119	2.41658	-0.52513	radar	0.818774	-24.0505	-6.56968	-23.8393	-7.22897	-3.52321	3.26445
1477010461400000	-23.9962	-7.10566	4.7195	2.41716	-0.496385	lidar	1.94889	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916
1477010461450000	-24.1638	-6.92784	4.69424	2.38137	-0.510807	radar	2.04306	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149
1477010461500000	-24.3386	-6.65297	4.89024	2.31985	-0.548691	lidar	3.44859	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138
1477010461550000	-24.5036	-6.48183	4.80544	2.2899	-0.557557	radar	3.54841	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873
1477010461600000	-24.5882	-6.36966	4.56418	2.27054	-0.546691	lidar	4.99983	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
1477010461650000	-24.727	-6.18933	4.56497	2.24112	-0.548504	radar	0.321108	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
1477010461700000	-24.9194	-5.96025	4.73906	2.21069	-0.553208	lidar	2.98262	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461750000	-25.0507	-5.75454	4.76614	2.17847	-0.556644	radar	1.8871	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.1807	-5.58809	4.69969	2.15874	-0.548019	lidar	0.220559	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.3352	-5.39428	4.7977	2.14615	-0.525572	radar	1.24564	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.4856	-5.15286	4.90981	2.11537	-0.531077	lidar	0.612534	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.6155	-4.97259	4.92438	2.10731	-0.501991	radar	6.32619	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.7244	-4.81416	4.78769	2.0921	-0.490963	lidar	0.591978	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.8469	-4.60151	4.83069	2.07144	-0.48364	radar	0.2385	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.964	-4.34262	4.93654	2.03771	-0.494074	lidar	0.415789	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.0732	-4.12533	4.82068	1.99991	-0.524126	radar	11.0205	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.1712	-3.82002	5.01549	1.95568	-0.543641	lidar	1.56015	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.245	-3.58534	4.9219	1.91005	-0.578077	radar	3.63862	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.2743	-3.32305	4.943	1.86162	-0.597067	lidar	4.36569	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.3238	-3.07874	4.91324	1.81817	-0.619393	radar	0.67006	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.3461	-2.86102	4.83186	1.78053	-0.625326	lidar	1.60499	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.4016	-2.6403	4.80214	1.75612	-0.616369	radar	1.34799	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.4704	-2.52941	4.50199	1.75041	-0.591227	lidar	5.21103	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.5239	-2.29953	4.54797	1.73059	-0.575101	radar	1.03526	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.5722	-2.1113	4.46282	1.71073	-0.566264	lidar	0.756103	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.6021	-1.88151	4.49903	1.68883	-0.551829	radar	2.10377	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.6031	-1.6106	4.61079	1.64971	-0.563297	lidar	1.39563	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.6006	-1.39265	4.56611	1.60999	-0.582707	radar	1.5898	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.6054	-1.1559	4.58862	1.58008	-0.583492	lidar	0.0143226	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.6334	-0.94108	4.55781	1.56342	-0.56917	radar	5.03945	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.646	-0.665159	4.69007	1.53929	-0.565012	lidar	0.791028	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.6342	-0.419147	4.73026	1.50318	-0.581813	radar	2.32605	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.5908	-0.0860911	4.98673	1.46459	-0.59067	lidar	2.54627	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.5708	0.162917	4.99836	1.43579	-0.593606	radar	2.75804	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.5466	0.476933	5.17566	1.41158	-0.587956	lidar	1.01298	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.5333	0.721727	5.12263	1.40005	-0.560956	radar	1.86688	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.5238	1.0067	5.20533	1.38574	-0.547807	lidar	2.4284	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.4844	1.2836	5.22073	1.37568	-0.514	radar	6.97689	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.4271	1.49242	5.09932	1.34623	-0.517982	lidar	0.405379	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.389	1.69668	4.95188	1.33068	-0.500045	radar	8.88312	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.335	1.87845	4.798	1.30397	-0.502332	lidar	0.577811	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.2683	2.10444	4.79372	1.27691	-0.506205	radar	0.195773	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.2082	2.27267	4.63258	1.25004	-0.508547	lidar	0.679109	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1464	2.48287	4.55874	1.23476	-0.489568	radar	0.894378	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.0649	2.74059	4.6717	1.21381	-0.485451	lidar	0.324683	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-25.9725	2.96454	4.754	1.17866	-0.508356	radar	2.65001	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-25.864	3.27733	5.00065	1.16061	-0.499354	lidar	1.56239	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.781	3.51013	4.99599	1.14284	-0.491834	radar	2.17735	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.6772	3.69705	4.89766	1.11332	-0.497444	lidar	0.281934	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.5621	3.90089	4.8738	1.08381	-0.503638	radar	1.10024	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.5001	4.05763	4.68923	1.06564	-0.498884	lidar	3.65727	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.379	4.25218	4.68002	1.03666	-0.504122	radar	0.544839	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.2152	4.49192	4.81421	1.00623	-0.507558	lidar	2.15588	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.0663	4.68076	4.7375	0.979036	-0.501094	radar	8.90685	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-24.949	4.87404	4.71603	0.958495	-0.497061	lidar	0.409403	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.7939	5.06189	4.72027	0.92854	-0.500999	radar	2.2921	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.6203	5.29551	4.85719	0.905457	-0.497153	lidar	1.02041	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.4474	5.48265	4.9525	0.868523	-0.51685	radar	0.834282	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.2595	5.6577	4.95852	0.832938	-0.526114	lidar	1.20086	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.0945	5.82093	4.96478	0.799776	-0.538265	radar	3.20511	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-23.9218	5.97771	4.9229	0.76852	-0.543149	lidar	0.0810652	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.7826	6.1433	4.65147	0.762338	-0.505788	radar	4.30693	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.6194	6.29593	4.63072	0.73696	-0.506263	lidar	0.0446715	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.4751	6.44931	4.51357	0.722294	-0.490789	radar	1.51811	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.2357	6.70799	4.81914	0.715273	-0.468093	lidar	4.76967	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-23.0448	6.83909	4.74079	0.685252	-0.471465	radar	5.4578	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-22.8261	7.02405	4.85878	0.665866	-0.46523	lidar	1.03835	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.614	7.16225	4.91321	0.633228	-0.47727	radar	1.45799	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.431	7.3024	4.88202	0.611668	-0.475638	lidar	0.327499	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.1951	7.44947	5.10774	0.576561	-0.49623	radar	2.09875	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.0117	7.60839	5.09097	0.564964	-0.483746	lidar	2.16548	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.8295	7.77329	4.92255	0.565037	-0.448905	radar	5.93623	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.6228	7.9136	4.93536	0.546572	-0.444807	lidar	0.0725417	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.4373	8.03698	4.83572	0.530147	-0.436686	radar	1.6685	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.225	8.05863	4.69318	0.474185	-0.472436	lidar	4.15235	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-21.0419	8.1856	4.47855	0.46976	-0.442922	radar	5.60925	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-20.8646	8.34261	4.51616	0.471385	-0.419072	lidar	3.42362	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.6183	8.46269	4.74657	0.446266	-0.42816	radar	4.82403	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.3566	8.61824	4.90248	0.438673	-0.411542	lidar	1.65757	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.1676	8.72988	4.68978	0.433395	-0.387345	radar	1.8633	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-19.9723	8.83096	4.66212	0.417908	-0.384106	lidar	0.506419	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.7855	8.924	4.49278	0.407035	-0.370066	radar	1.05227	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.5639	9.00466	4.51245	0.384375	-0.373731	lidar	0.395991	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.3218	9.1124	4.6628	0.369359	-0.371482	radar	4.93235	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-19.0188	9.22843	4.86241	0.354797	-0.363715	lidar	6.43566	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.8077	9.30476	4.82413	0.335849	-0.365357	radar	1.59178	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.5407	9.42207	4.94232	0.329297	-0.351602	lidar	0.98253	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.2686	9.46861	5.14305	0.289247	-0.382115	radar	4.86026	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-17.9543	9.61847	5.35692	0.295104	-0.353533	lidar	2.86601	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.7092	9.71373	5.1812	0.293458	-0.327394	radar	3.30097	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.4278	9.82658	5.28737	0.289957	-0.312794	lidar	0.667359	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.1762	9.91046	5.2887	0.278519	-0.308266	radar	0.423267	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-16.8994	10.0351	5.38736	0.281946	-0.288097	lidar	0.816563	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.6408	10.1094	5.37364	0.268601	-0.286162	radar	0.031143	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.3987	10.2063	5.36588	0.265201	-0.275728	lidar	1.28722	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.1362	10.2833	5.40182	0.253377	-0.274844	radar	0.436208	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-15.9201	10.2869	5.24876	0.218868	-0.297786	lidar	1.25371	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.6753	10.3482	5.17665	0.208827	-0.290291	radar	0.246627	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.4762	10.324	4.99886	0.168436	-0.318952	lidar	1.8613	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.1605	10.3723	5.33893	0.146932	-0.331089	radar	7.68497	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-14.8996	10.4238	5.34289	0.13571	-0.325685	lidar	0.200551	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.6694	10.445	5.04395	0.123444	-0.311426	radar	6.27592	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.4409	10.4044	4.95087	0.0821735	-0.33897	lidar	2.06107	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.1818	10.4257	4.98228	0.0661248	-0.337666	radar	0.554868	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-13.8567	10.5885	5.22419	0.105408	-0.275914	lidar	8.03967	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.6123	10.6367	5.04127	0.106702	-0.251713	radar	1.88102	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.3708	10.633	5.00532	0.0829815	-0.263631	lidar	0.403655	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.1096	10.6555	5.06432	0.0699708	-0.264586	radar	0.290433	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-12.8498	10.7518	5.12366	0.0873515	-0.232547	lidar	4.37171	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.5891	10.7973	5.09495	0.0875646	-0.216972	radar	1.5381	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.3646	10.7602	4.99982	0.0538877	-0.241612	lidar	1.41581	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.1186	10.7852	4.92211	0.0497267	-0.229604	radar	0.581252	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-11.8666	10.8549	4.9658	0.0607968	-0.206174	lidar	2.48121	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.5903	10.8741	5.03025	0.0533848	-0.202096	radar	2.85267	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.3639	10.889	4.97789	0.0434347	-0.202802	lidar	0.590789	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.0807	10.8451	5.36504	-0.0011716	-0.255785	radar	8.02868	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-10.7725	10.8237	5.44519	-0.019874	-0.26043	lidar	2.62979	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.5157	10.8243	5.35558	-0.0281803	-0.252834	radar	0.394953	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.2871	10.8138	5.26932	-0.0433051	-0.256818	lidar	1.09766	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-10.0566	10.8529	4.92502	-0.0268265	-0.212387	radar	6.20319	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-9.79245	10.9048	4.98691	-0.0142876	-0.188231	lidar	2.31788	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.57819	10.8744	4.89443	-0.0352317	-0.200974	radar	3.65709	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.31038	10.9068	4.96114	-0.0282584	-0.182952	lidar	0.970627	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.07794	10.8783	4.88231	-0.0443562	-0.188305	radar	2.35986	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-8.80278	10.9168	4.96938	-0.0330721	-0.166353	lidar	1.423	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.57639	10.8673	4.89888	-0.0575857	-0.182999	radar	6.03377	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.43273	10.7837	4.6476	-0.0992086	-0.219141	lidar	3.49695	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.1948	10.7849	4.599	-0.0974198	-0.202376	radar	1.55331	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-7.81666	10.8508	4.95479	-0.0620659	-0.151081	lidar	7.4808	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.56355	10.8455	4.86676	-0.0592031	-0.132979	radar	2.19531	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.27368	10.8412	4.97851	-0.0580634	-0.123536	lidar	0.876516	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-7.05981	10.8602	4.74272	-0.0443162	-0.0924653	radar	3.63904	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15
